		
nm	Data	
645.6	101.3	
645.8	100.4	
646.0	99.45	
646.2	98.52	
646.4	97.59	
646.6	96.78	
646.8	96.07	
647.0	95.41	
647.2	94.77	
647.4	94.10	
647.6	93.35	
647.8	92.60	
648.0	91.83	
648.2	91.07	
648.4	90.35	
648.6	89.67	
648.8	88.98	
649.0	88.32	
649.2	87.67	
649.4	87.01	
649.6	86.32	
649.8	85.62	
650.0	84.90	
650.2	84.14	
650.4	83.41	
650.6	82.65	
650.8	81.90	
651.0	81.20	
651.2	80.57	
651.4	79.87	
651.6	79.15	
651.8	78.46	
652.0	77.79	
652.2	77.18	
652.4	76.61	
652.6	75.95	
652.8	75.26	
653.0	74.61	
653.2	73.97	
653.4	73.35	
653.6	72.75	
653.8	72.19	
654.0	71.64	
654.2	71.06	
654.4	70.45	
654.6	69.80	
654.8	69.15	
655.0	68.56	
655.2	67.96	
655.4	67.31	
655.6	66.71	
655.8	66.16	
656.0	65.62	
656.2	65.11	
656.4	64.62	
656.6	64.07	
656.8	63.53	
657.0	62.96	
657.2	62.40	
657.4	61.89	
657.6	61.43	
657.8	60.99	
658.0	60.50	
658.2	59.92	
658.4	59.33	
658.6	58.78	
658.8	58.32	
659.0	57.96	
659.2	57.61	
659.4	57.20	
659.6	56.79	
659.8	56.37	
660.0	55.97	
660.2	55.51	
660.4	55.04	
660.6	54.54	
660.8	54.09	
661.0	53.64	
661.2	53.24	
661.4	52.82	
661.6	52.38	
661.8	51.92	
662.0	51.51	
662.2	51.11	
662.4	50.75	
662.6	50.39	
662.8	49.98	
663.0	49.55	
663.2	49.08	
663.4	48.60	
663.6	48.17	
663.8	47.77	
664.0	47.41	
664.2	47.06	
664.4	46.67	
664.6	46.31	
664.8	45.96	
665.0	45.60	
665.2	45.28	
665.4	44.91	
665.6	44.51	
665.8	44.10	
666.0	43.68	
666.2	43.29	
666.4	42.95	
666.6	42.58	
666.8	42.19	
667.0	41.84	
667.2	41.49	
667.4	41.14	
667.6	40.84	
667.8	40.51	
668.0	40.18	
668.2	39.81	
668.4	39.45	
668.6	39.10	
668.8	38.80	
669.0	38.55	
669.2	38.29	
669.4	37.99	
669.6	37.69	
669.8	37.33	
670.0	36.93	
670.2	36.56	
670.4	36.21	
670.6	35.89	
670.8	35.63	
671.0	35.38	
671.2	35.11	
671.4	34.85	
671.6	34.56	
671.8	34.26	
672.0	33.96	
672.2	33.72	
672.4	33.48	
672.6	33.19	
672.8	32.89	
673.0	32.61	
673.2	32.33	
673.4	32.09	
673.6	31.84	
673.8	31.55	
674.0	31.31	
674.2	31.04	
674.4	30.75	
674.6	30.48	
674.8	30.22	
675.0	29.99	
675.2	29.75	
675.4	29.49	
675.6	29.24	
675.8	29.01	
676.0	28.82	
676.2	28.65	
676.4	28.47	
676.6	28.29	
676.8	28.09	
677.0	27.87	
677.2	27.63	
677.4	27.39	
677.6	27.18	
677.8	26.98	
678.0	26.76	
678.2	26.54	
678.4	26.32	
678.6	26.11	
678.8	25.94	
679.0	25.74	
679.2	25.51	
679.4	25.31	
679.6	25.12	
679.8	24.96	
680.0	24.77	
680.2	24.55	
680.4	24.32	
680.6	24.13	
680.8	23.94	
681.0	23.75	
681.2	23.52	
681.4	23.27	
681.6	23.05	
681.8	22.85	
682.0	22.67	
682.2	22.50	
682.4	22.35	
682.6	22.15	
682.8	21.95	
683.0	21.73	
683.2	21.54	
683.4	21.36	
683.6	21.24	
683.8	21.08	
684.0	20.91	
684.2	20.75	
684.4	20.59	
684.6	20.45	
684.8	20.33	
685.0	20.15	
685.2	19.98	
685.4	19.85	
685.6	19.75	
685.8	19.65	
686.0	19.51	
686.2	19.31	
686.4	19.12	
686.6	18.94	
686.8	18.79	
687.0	18.61	
687.2	18.43	
687.4	18.29	
687.6	18.18	
687.8	18.03	
688.0	17.88	
688.2	17.70	
688.4	17.52	
688.6	17.39	
688.8	17.26	
689.0	17.15	
689.2	17.05	
689.4	16.94	
689.6	16.81	
689.8	16.70	
690.0	16.54	
690.2	16.40	
690.4	16.28	
690.6	16.16	
690.8	16.05	
691.0	15.95	
691.2	15.84	
691.4	15.74	
691.6	15.65	
691.8	15.57	
692.0	15.49	
692.2	15.39	
692.4	15.26	
692.6	15.13	
692.8	14.99	
693.0	14.90	
693.2	14.82	
693.4	14.73	
693.6	14.66	
693.8	14.58	
694.0	14.47	
694.2	14.39	
694.4	14.31	
694.6	14.23	
694.8	14.15	
695.0	14.05	
695.2	13.95	
695.4	13.89	
695.6	13.84	
695.8	13.79	
696.0	13.73	
696.2	13.67	
696.4	13.57	
696.6	13.50	
696.8	13.45	
697.0	13.39	
697.2	13.31	
697.4	13.21	
697.6	13.07	
697.8	12.98	
698.0	12.91	
698.2	12.83	
698.4	12.74	
698.6	12.65	
698.8	12.57	
699.0	12.51	
699.2	12.47	
699.4	12.44	
699.6	12.40	
699.8	12.36	
700.0	12.35	
		
